cpt_hcpcs_code
33238
33243
33274
33365
33688
33820
33915
36200
36226
39499
40840
43881
44402
45315
46258
46706
51575
55815
57307
58260
60225
61563
62380
63710
64776
64782
64822
64885
92228
96127
99213
0402T
0517T
0530T
0616T
0766T
0870T
00802
01230
01932
11462
11620
15135
15200
17110
19296
21936
22610
22849
23073
23130
24566
24802
25020
25600
26390
27386
27400
27429
27681
27784
29819
33412
33615
33840
33922
35182
35533
35671
36583
40819
41252
43843
44147
44212
45020
45386
45900
45905
50546
50949
52500
53445
55880
57120
63047
64640
64893
65101
69433
77423
90955
92002
92060
93451
93456
93650
94610
95117
96020
97537
0398T
0796T
G2010
G6014
G9489
G9981
00215
01650
01939
11004
12005
12013
15823
20103
20664
21183
21899
22804
24102
24605
25450
26607
27259
27278
27520
29435
31040
32550
33956
34832
36013
37180
38212
38794
42000
45172
47143
48520
49421
50686
52284
52700
54410
55725
58346
58356
58573
58672
59425
61070
61215
64451
64620
64886
65093
69530
69729
77605
79999
93459
99223
C9766
00350
00400
00548
00700
11422
11642
11950
11982
15778
21011
21263
21337
22862
23500
24100
25073
25115
25332
26455
26479
27364
27530
27848
31257
31626
32110
33229
33237
33406
36481
36580
36906
37213
42415
43122
43330
44133
44950
45307
47535
48510
49255
50433
52010
58285
58960
59074
61596
62220
63655
64581
68362
77261
93314
94664
96004
96567
96999
99484
0409T
0684T
0787T
0814T
G6007
01260
01952
11403
15781
21465
22212
25145
26426
26494
26750
28341
30115
31090
31292
31293
31760
33330
33422
33770
33853
34501
35331
35563
36513
37230
41825
44380
46070
46917
49428
49500
49650
50020
50387
51500
53601
54300
54600
57415
61321
61635
62268
64483
64505
64866
65272
67141
68505
68816
90791
92133
93313
95199
97150
97165
99232
99252
0184T
0415T
0419T
0518T
0618T
0739T
00921
01462
01756
20805
21196
21432
23520
25830
27000
27054
27365
27640
27742
28240
29805
31512
31660
33288
33762
34841
35661
35691
35903
36245
37183
37225
38211
43212
43652
43825
44408
48545
49203
49442
49492
49521
49613
50520
50592
50830
51728
54416
58300
63266
63276
66840
67220
67700
69205
90961
99471
0486T
0621T
0622T
C7503
G0276
00910
01860
11771
14020
14021
19300
19340
21345
22511
23105
24116
25270
25505
26485
27096
27257
27479
27570
27580
27603
27687
27831
27886
28047
28208
28285
28475
29240
29750
29889
29893
30906
31242
31781
32650
33767
35103
36222
36838
37501
40702
42820
45331
46262
50320
53265
56637
58240
58956
59151
60500
61150
61550
61710
63046
64455
64486
64624
64802
64858
67413
67800
67808
67922
68761
69661
69950
77399
77763
90968
93452
93654
94662
95146
97024
97533
99291
99487
0417T
0644T
0655T
0680T
G0408
00908
01392
01780
11011
11750
14001
15830
15922
19120
21012
21181
21275
25240
25690
26496
27060
27098
27185
27326
27446
28043
28052
28730
28805
29882
30620
31086
31551
31603
31636
33224
33415
33786
33845
33989
35226
35654
37182
37236
37238
37616
42330
43192
43645
44407
45562
49062
50557
51741
52005
52204
52250
52343
52441
53431
54161
55530
58660
61312
63075
64600
69631
77768
90965
92082
92571
93285
93306
93316
93317
96409
96440
00797
00934
00938
01470
01920
11644
15271
20553
21125
21348
22901
24310
25076
25360
27637
27652
27884
28297
28515
31638
32484
32851
33269
33275
33684
33953
34530
34839
34847
35703
36475
36563
37246
38382
38510
42970
43752
43810
45300
45399
49555
50234
50715
52224
54312
54316
57420
59050
60260
60522
61001
61564
67916
69505
69720
77427
90993
97112
97755
99510
C7506
C7556
G2250
G6005
G9488
00174
00537
00830
11056
11313
14061
15115
17280
21485
21558
21813
23106
26546
27075
27156
27256
27500
28039
28102
28531
32654
33460
33542
33774
35303
35537
35637
36565
38210
41828
42300
42320
45005
45111
46221
46946
51710
54205
55899
56420
57065
58400
60240
61210
61566
61889
64712
64840
65756
67043
68750
69645
90792
92970
95125
97166
99495
0274T
0446T
0587T
0594T
0785T
C5275
00846
01404
01484
11446
11900
15273
15840
16035
21138
21705
22595
23616
24363
24420
24498
25565
25810
27005
27006
27215
27397
27732
27808
28286
28446
29807
29825
29846
30000
31075
31580
31634
33018
33206
33952
35560
37214
41250
42205
43266
44394
45120
45190
45321
47360
48146
52240
53451
57110
61650
61867
62321
64702
64836
65091
67450
67904
67911
77470
92071
92606
96420
99245
0211T
0776T
C7511
C7545
C7549
00145
12055
15277
15738
15756
26735
27335
27497
27599
27646
27810
27860
28002
28575
29049
29710
31298
33226
33536
33737
35152
36217
36430
38505
38562
39220
43274
43333
43774
44141
44620
45520
46700
47420
49507
50236
50280
50955
53446
54163
54430
54438
57452
58180
58323
58544
61026
63273
64598
65155
67040
67914
68540
69955
90937
93351
97750
99283
C9781
G2012
00300
00932
11901
13101
15788
15829
20920
21050
21193
21242
21603
21935
23125
23182
23485
24101
25260
25431
25905
26596
26765
27110
27306
27591
27656
28260
30999
31032
31529
31800
33611
33777
33858
33993
35005
35207
39200
41800
42660
43191
43460
43772
44405
47765
53230
57285
57461
57550
61600
61705
61708
63012
63017
64772
66020
69436
69730
92651
99308
0553T
0862T
C5273
C9775
G0071
G0412
G0512
00522
00534
00848
10040
13120
15730
16030
19105
21180
21390
21601
23210
24147
24155
24495
25040
26685
27151
27645
27758
28340
28455
30020
31528
31577
32662
33020
33505
33926
34490
35011
36500
36823
38564
38589
40701
41826
42972
43289
43310
43405
44140
44381
45379
45999
46753
50060
51596
54336
58558
58999
61154
61516
61682
62355
62369
63741
67005
67570
68330
69005
69700
90869
94626
97034
0071T
0308T
0619T
0646T
0790T
0872T
C7538
G0257
G0343
G0458
01380
01810
01960
15782
15946
17262
20975
21194
21421
21454
22224
24582
26531
27823
28490
28645
30560
31288
31400
31536
31570
31766
33280
33475
33859
33903
33949
33973
38308
42220
43030
43313
43756
44202
45395
46280
46606
50385
50600
51570
56800
57410
57456
58267
58294
58540
58552
60212
60520
61615
64681
64897
64912
65778
67924
77767
92066
0216T
0469T
0687T
C7555
G0248
M0076
00792
01924
14350
15600
15937
17276
21188
21743
25001
25455
26706
26843
27443
27501
27691
27825
27842
28118
31500
31629
31643
31899
32096
32200
33647
33675
33997
35311
36591
38209
38571
38760
40520
43415
44188
44365
44376
45116
45560
46761
46916
49083
49491
49520
49557
50526
51785
54417
54699
57260
57505
60300
61545
62365
63011
63050
64400
64583
64611
64790
64865
65175
68705
69399
69424
69666
90952
92265
92274
95147
96379
97530
99347
0692T
C7528
00450
00532
00563
00873
11401
11760
15736
15935
17360
21462
22905
23550
24342
25170
25215
27442
27487
28200
28465
29035
31750
33665
33803
33971
33990
34203
35535
35621
36261
36597
36625
36810
41110
42809
43281
44604
45378
47539
50220
54550
58291
58545
58770
58940
60505
61050
61619
64568
64612
66989
66999
67805
67825
68110
90912
92072
92519
95134
95149
96365
97610
99424
0101T
0418T
0566T
0639T
C7534
G2070
00218
00454
00630
00865
11010
11420
19020
19112
20838
21401
23184
24344
24600
25500
25922
26645
26776
27050
27279
27788
27792
29799
31520
33617
33910
35565
35656
37248
37718
41114
41830
41850
43116
44144
46750
47371
47554
49185
50945
51040
54520
55500
57180
61584
62000
62145
64561
64632
66155
69604
69642
69670
77300
90865
90867
92100
97032
0270T
0563T
0576T
C7552
G0339
G2000
G2251
G6009
M0301
00100
00902
00924
01430
01772
01938
01999
11471
11601
15835
17260
19301
23462
24360
24410
25390
26110
27301
27355
27475
27496
28289
29125
29800
29880
33017
33265
33620
36251
37197
40804
41821
43860
44127
46945
47612
47711
47741
49418
49423
49540
50290
51702
51980
54530
54650
57061
57426
61586
61601
62273
63307
64630
64644
65112
65426
66174
67027
67599
67820
90953
92502
92575
92594
95148
96130
96369
99396
0784T
C9760
G0379
G0383
G0406
00190
00750
00930
01710
10120
11012
14301
20561
20999
21299
21343
26541
26600
27659
27695
27767
28080
28106
29355
31205
31513
32671
35122
36468
36572
37218
37229
38243
45347
46730
47120
47381
47564
50555
54055
58952
59426
61770
62192
63170
64408
65855
66170
67882
90853
92235
97153
99305
G0246
G2011
G2067
00142
00866
01520
01636
15839
22818
23031
23802
26320
26442
26553
26844
27070
27329
27514
28045
28086
28322
28405
29806
29902
31592
32557
33277
33279
33305
33361
33802
33886
36815
37217
37227
41115
42104
43201
43888
45108
46610
46947
47015
47425
47721
50605
52601
53215
53220
53452
55180
55980
57000
57107
61322
61530
63101
64553
64905
66682
67400
92136
93292
97542
99205
0600T
0656T
C9778
G0259
00102
00770
20973
21088
23466
23620
24160
24341
25024
25275
26123
27372
27724
27786
28171
28735
30435
31531
32658
33677
34471
36100
36440
36478
36482
36561
36576
42961
43117
43247
43254
43360
43775
43842
47562
47715
48540
49082
49651
50525
53210
53448
55600
58825
58957
59400
59897
59898
63265
63707
65765
66180
92625
92920
94644
94660
99242
99511
0672T
0675T
0727T
C7527
C9773
G2071
00500
01670
15110
15650
17004
20555
21034
21320
21470
22800
23800
25365
26055
26356
26372
27696
28090
28315
28456
29105
29835
31611
31635
32607
33227
33476
33958
36860
38213
43217
43251
44207
46716
47785
48554
49451
49460
50045
50400
50728
53605
55300
55866
57022
58563
58958
60210
61458
61860
63090
63267
63706
64716
64864
67039
77431
77469
77789
90876
90964
92601
92700
96372
96425
99051
99282
99345
0351T
0589T
0660T
0799T
C9784
G0340
G0426
00604
00904
01400
11005
11954
11976
15832
17283
20612
21159
21246
22900
22904
23190
24152
24332
24560
25370
25605
25628
26418
26670
27327
27620
28750
30124
30450
31050
32035
33315
33800
33925
33975
34710
37700
38700
38724
43229
43245
43620
43773
46715
47533
50590
52317
54000
54050
55540
56810
57106
61315
61711
63740
65730
67101
67345
69740
77615
90832
90958
92521
96523
97602
99465
99477
0408T
G0448
01820
20610
21047
21450
21452
21740
22220
23174
23575
23660
23935
24149
25515
26450
26860
27146
27415
27470
27600
28104
28113
28150
29840
30200
31825
32488
33320
33391
33464
35646
36470
36575
38555
41806
43278
43352
44390
46045
46505
47125
49900
50540
50548
50750
52287
54115
54408
56820
57335
57720
58145
58353
59100
62100
63302
63702
64895
65270
67912
68399
68700
69540
77371
77761
93454
96921
98927
99492
0278T
0526T
15776
15945
17106
20950
21502
24075
24940
25109
25355
25680
26020
26121
26483
26587
27422
27435
27832
28308
29015
29856
29868
30420
31560
31720
32504
32810
33222
33608
33984
35642
36471
41899
42975
43135
44640
44850
45335
47383
47570
48155
49616
50081
50593
54437
58662
61314
61626
62201
63620
64610
64680
67108
67415
67505
67715
77285
77306
97155
99391
0448T
0729T
0825T
C7507
C7517
G2082
G9986
00164
00754
01500
12015
15828
20101
20604
20982
21040
21552
22100
22850
23570
25651
27282
27420
27437
27502
27604
27630
27720
28122
28545
31510
32486
32540
33851
38205
41015
42200
42509
43337
44403
45402
48150
50722
50920
51703
53515
56405
58674
60271
61313
61571
61597
62320
64605
65130
66600
67710
67902
68328
68840
69602
69705
79440
92240
92937
92960
95180
0238T
0661T
0708T
0726T
G9682
00140
00212
00546
01170
11951
21360
23145
23220
24164
24430
24900
25574
27078
27226
27265
27427
27654
27690
28660
29886
30130
31552
31631
32100
33267
33278
33533
33902
35271
35538
35585
36224
36600
37243
40801
41016
41153
42600
42720
42962
43420
43830
44661
45398
45400
45563
46705
48145
50437
50725
52346
54231
54360
54700
55840
56442
56620
57150
58275
58292
58322
60281
69511
94004
94669
99387
0271T
G0384
00144
01120
11044
15731
15920
15944
21445
21930
22586
22903
24077
24515
26170
26580
26770
26850
27086
27715
27740
28107
29200
29820
31628
32651
33404
33507
35221
36620
37799
42410
42953
43240
46230
46261
47900
48160
49600
51535
52342
52356
52648
56805
57556
59130
59350
61598
63016
64821
65770
68135
69745
92588
92953
99384
99478
0100T
0505T
0521T
0780T
C7529
G0459
G0469
G0473
00162
00790
10081
15758
17264
21347
22808
23600
24126
24346
24400
25609
25924
26140
26499
26525
27080
27558
27725
27756
30125
30150
30545
32310
32994
34051
34502
35131
35251
35525
35693
35870
36000
37221
37790
41872
44050
44379
44960
46612
49614
50070
50693
51102
52450
53899
54001
57111
58262
58925
59325
60545
61156
61680
62141
62180
66630
67105
69706
77772
79200
92065
92650
96132
96416
96422
97164
97545
99053
99463
0202T
0820T
C7543
G0137
00812
13131
15837
15941
21433
22551
23675
24006
24134
24675
24685
25274
25392
25394
27275
28210
28307
28430
29740
33213
33364
33477
33692
33822
33962
33978
35606
35633
35800
36011
42408
43497
44111
44160
45320
46607
47537
50947
52315
54125
54200
54322
54450
55000
59870
63306
65110
69979
92270
92609
95165
95977
96402
99456
99600
0212T
C7509
C7533
C9774
00352
00540
00550
01474
01770
11300
11626
11980
12001
12035
12044
15933
20665
21408
21742
22102
23030
24655
27202
28112
28310
29000
29280
29860
29861
31000
31612
32225
33030
33240
33256
33417
33622
35511
35840
36466
36512
36903
41510
42180
42215
42305
42890
43253
43300
44680
46030
47130
47553
49592
50610
50845
50951
50976
51520
52277
53410
53425
54840
58200
61605
61791
63051
63185
64713
66825
67299
69222
77372
92019
92604
97156
99195
99236
99284
99455
C7508
G0342
G0413
G3002
M0300
00120
00916
01390
11423
11623
15050
15740
19125
19396
20910
21143
21932
22325
22802
23670
25025
25650
27305
27726
28192
29044
30140
30410
32445
33216
33645
33891
33985
35216
35701
37565
37735
42425
43235
43520
43757
43763
44158
45000
45160
45308
47536
49402
49440
50961
52285
54065
54160
58301
58720
59072
61544
61559
62367
63281
63709
65286
65782
68020
68130
68325
69000
69155
69200
69637
77520
77523
92633
93281
93455
96116
96542
97035
0338T
0483T
0524T
0673T
0744T
0747T
G0380
00820
01130
01160
11310
12021
15004
15836
15838
15931
17340
19380
20526
22015
23044
23076
23532
24345
26568
27198
27244
27254
27303
27447
27619
28110
28120
28291
29540
29900
35286
36002
36246
36522
42971
43341
43453
43644
44340
47610
48001
49060
50120
50940
53520
57289
61606
62117
62225
62280
63081
63304
64448
64633
65810
66625
66720
67921
68040
68440
69110
69801
79403
90963
92286
92553
93798
97012
99350
0449T
0472T
0512T
0590T
0686T
C7512
C7525
C9767
00702
00940
01272
01990
11042
11606
15275
19367
21160
21461
22856
22857
22999
24331
25107
25441
25445
26034
26230
26550
27405
27524
27664
27766
28510
29046
31540
32097
32562
33228
33418
33471
33545
33965
35142
37231
38100
39561
41135
41145
43291
43865
44361
49550
49591
53025
57155
58210
59121
60200
62324
65820
66711
66821
66852
68770
69910
77435
92250
92977
0416T
0586T
0892T
G0159
00322
00912
11604
15734
15771
15834
20100
21086
21480
22110
23700
24076
24301
25535
27268
27299
27356
27441
27550
27827
28309
28485
29325
29580
29885
30400
31080
32482
33362
33465
33506
42160
42892
43121
43202
43215
43840
47400
48105
48140
49615
50840
51725
53660
54560
57425
57800
59514
61581
61684
61798
64584
64615
64628
64818
66930
68811
92004
92579
95115
0209T
0613T
0781T
0863T
C5271
C9740
G2072
01830
01842
11451
15630
17263
17266
20690
20902
21151
21366
21700
23150
24530
25391
25622
26118
26340
26358
26536
26755
26991
27485
28605
28825
28899
29897
30300
30430
31390
31545
31613
32664
33272
33602
33955
34520
34843
36410
38745
40500
40816
40830
42831
43118
43361
44363
45114
46288
46611
46924
47538
47700
49505
50580
51727
54110
54332
56640
58146
58605
59020
59140
59430
62282
63303
64510
64820
66635
92012
93350
94625
98925
99507
0263T
0410T
C7510
G6016
00670
01732
15851
16000
17273
20102
21013
22101
22812
23035
26011
26045
27217
27345
27466
27712
27727
27730
27781
27826
27882
28435
29828
30540
30600
31515
31573
32604
32661
33363
36014
36405
37242
41116
41874
42210
42950
43195
44020
44205
46740
47490
47780
50010
50382
50980
52400
52649
53275
54328
57283
58548
61333
62005
62121
62322
63275
63280
64856
65850
67412
68340
68400
90957
92590
95132
96125
99056
99349
99504
0352T
0394T
0532T
G0160
01444
13151
15240
15999
20500
21247
21355
21407
22315
23077
23625
25447
26615
27250
27468
27596
27705
27709
28050
28360
29891
31380
32036
33262
33516
34845
35206
35645
36680
38115
39541
43236
43331
43886
44211
45825
46320
46615
50810
53010
58822
59015
60252
61533
62368
63005
63287
64898
65420
65781
67221
69641
77401
90940
92576
93261
95919
97804
0671T
C7560
G0508
G0509
G9980
00404
01502
01930
01961
13100
20600
22838
23680
24576
25449
26010
26990
27105
27457
27508
27517
33251
33676
33730
33894
35261
35695
37780
40799
40800
43227
43233
43501
44126
44238
44370
46220
46751
47556
49495
49621
50542
50553
50694
52234
53860
55870
56630
56740
57311
57320
59410
59515
61535
61570
61796
63272
66770
67901
68200
68320
69209
69710
92285
93583
96373
99281
99348
99479
0213T
0571T
0677T
G6013
00103
00326
00530
00918
11302
11765
12032
19355
21015
21325
21356
22810
23397
26428
26727
27407
27477
27506
27592
27760
27762
28116
28555
28666
29845
31553
31574
32480
33410
33606
35151
35189
35256
35601
35907
36510
37600
40806
43632
43762
45540
46050
46930
47362
48154
49999
51550
51800
51880
53020
54522
55250
57296
57522
61501
61548
63688
64595
65140
67430
69719
69806
95145
0441T
0527T
0643T
C9607
G0372
G0382
G9979
00474
12056
15936
20824
21400
21406
22836
22852
23180
24362
24565
25230
25350
26060
26952
27059
27752
28234
28295
28576
28820
29085
29581
31648
32160
32551
32659
33273
33281
33813
33881
33974
35571
36140
37181
39501
40805
41870
42507
43200
43631
43847
44146
44389
44603
46250
46707
46760
48120
50384
50396
50800
51701
54162
55040
58976
61618
64625
65435
65767
65865
67906
68420
68810
69145
69310
77301
91113
92550
92620
93312
97140
97151
97163
0575T
C1832
C9764
G0425
00148
00632
01360
01440
10080
15780
19306
20962
21082
21100
21110
22869
25316
25520
25685
26236
26992
27232
27440
27675
28024
29425
30465
31253
31382
33764
33776
33977
35536
36400
36558
40525
40720
42225
43651
44135
47701
49014
51960
52260
52276
53420
53850
55100
57280
57540
58752
58800
61320
61539
61645
63285
64784
65430
67025
67227
67250
67975
90959
92202
92227
92640
96360
97110
99212
99310
0275T
0681T
0685T
0869T
01215
11440
15952
19328
19357
21085
21127
21335
23455
23491
24136
24577
24665
24931
25116
25263
25272
25999
26130
27132
27246
27472
28160
28470
28755
30118
33050
33233
33871
33895
33951
35666
36225
36573
36820
43280
44110
44227
44345
45805
47760
50825
53235
53447
55200
56440
58953
60270
61330
61583
62258
62362
63001
63030
64617
64646
65210
67030
67255
67909
67973
68371
69646
69717
77263
77620
90870
92972
93283
97026
99204
99304
99341
0345T
0725T
C7900
G0249
00211
10030
10180
20696
21025
21195
21244
21296
21315
23490
23920
23931
24470
24579
26476
26480
27076
27824
28305
28313
28705
31084
33207
33619
33864
35371
35636
35901
40654
40843
42226
43244
43260
43279
43410
44322
46744
47552
49501
49904
57270
62146
62351
63268
63301
64417
64718
64788
65103
66160
66830
67880
68760
77762
92287
92592
93264
99203
99309
C7530
G6010
G9484
G9487
01234
01630
15572
21030
21079
21080
21089
21154
21280
23420
23440
24000
24357
25295
25492
25606
25660
27062
27228
27332
27347
27424
27445
27658
28005
28041
28153
28546
28606
31225
31625
31661
32673
33025
33474
33720
33900
33969
35231
35355
35556
36569
37241
37660
42107
42826
42860
43113
45342
46942
47801
50770
51920
52305
54415
54512
58553
58554
58740
58760
59612
59614
61343
61546
62120
62140
63077
63172
63200
65436
66988
69420
90849
93279
93656
96912
97010
97022
97129
99175
0645T
C7504
C7520
C7553
G0151
G0439
01656
11450
11970
12007
12018
12034
15775
20816
21243
21386
22210
22830
23460
25118
25301
25525
25530
26445
27134
27147
27158
27170
27325
27357
27430
27598
27893
28108
28320
29440
29892
29907
31614
32215
32653
33210
33287
33610
33880
33928
33935
35236
36555
38120
43112
43194
43243
43276
44626
45126
45130
45499
47802
51736
52007
52344
53854
54304
55812
59320
61526
61552
61892
62360
63278
66030
66850
67314
68326
68335
92577
94002
99024
99476
99480
0464T
0782T
0798T
0875T
C9757
C9772
G9983
M0100
00176
00732
00870
12052
21122
21210
23120
25077
25310
25560
26437
26700
27222
27393
27403
27507
27880
28232
28280
28420
28800
29075
29804
29830
31365
33741
33781
35081
35241
35246
35304
37140
42120
42665
42955
43259
43400
43634
44130
45341
46712
47122
47361
47379
50551
50620
50688
51555
53442
57282
61510
61521
62147
62164
63650
63744
66986
69650
69727
90960
92273
92523
92593
92605
97606
99202
99221
99342
0412T
00520
00730
01680
01829
15789
21010
21044
21155
22222
22310
24505
25624
26040
27409
27612
27685
31511
31526
31527
31647
31820
32552
32655
33249
33420
33503
33779
36560
37609
40831
40842
42106
42281
43180
43653
43800
44137
44391
45119
45309
45505
46083
47140
49611
50250
50370
51597
52334
53270
53449
53450
55801
58951
61304
61558
61737
63305
64616
66984
67228
69644
