cpt_hcpcs_code
00520
00730
00873
01402
01951
11200
15736
17360
20979
21423
21462
22905
24342
24505
25215
26105
27240
27612
28202
28636
31511
31526
31647
32655
33420
33779
34203
34842
35583
35621
36261
36810
37220
43334
45505
50220
50250
50574
55801
61558
61880
63305
64568
64616
64721
66984
67935
77799
92014
92025
99254
99469
0266T
0574T
0639T
C7544
0788T
00524
00562
11420
11920
14040
17311
21087
23184
26645
26776
27279
27788
28092
29855
33140
33427
33468
33617
33732
33910
33957
34401
35515
35875
37248
37718
40899
41114
41850
43633
44144
44316
45337
51080
53500
55520
55873
57180
58280
59871
61518
62000
63286
65860
66985
69642
69670
69799
77331
77750
90865
90867
92100
93287
93581
97167
0353T
0473T
C9783
C9789
M0301
00542
00902
00924
01999
11601
15002
17111
19301
20900
21330
25390
26530
27033
27301
27337
27475
28345
29824
31646
33236
33265
33414
33620
37197
38215
39000
41821
44127
47141
50545
51798
52282
53621
54530
54650
58345
61586
61850
62161
63252
66174
69805
69930
90962
92284
93288
96369
99214
99396
G9984
G2000
0509T
G2251
01938
00860
11012
11306
20999
21299
26080
26541
26545
27499
27566
27616
28080
28130
28272
29836
35122
36557
38242
41007
45171
46710
47120
47564
49000
50555
51580
51720
54620
58578
58952
61770
62192
65125
65600
69501
69632
69905
69915
79300
90853
99305
34706
C9760
0728T
C7535
43290
00866
00928
11305
15839
15877
21184
24920
25075
26442
27329
27635
27830
28322
31299
31592
31601
31725
32557
35612
36815
43261
45108
45392
46947
47721
47740
50570
50605
51820
53444
55180
55980
59618
61322
61692
64450
64487
69120
92018
92630
96110
99050
99490
99499
0421T
0601T
0730T
0800T
G0407
00770
00796
01965
11463
20973
21014
21497
21615
22214
23200
23655
25024
25275
26474
27218
27235
29358
29915
30462
34471
35884
36253
36440
36576
37606
38550
43117
43124
43242
43254
45990
47562
48540
49323
49906
51705
54861
58970
59897
61690
63707
69635
79445
99242
C9765
0654T
0727T
00882
00942
21123
21470
27428
27634
28456
29010
29105
29505
31287
31420
32141
36660
37184
38213
41805
42825
42844
43251
44207
45338
46608
50400
52318
54692
57330
58563
61790
63685
63700
64445
64734
64864
69421
69660
77600
92230
92601
96549
99307
99345
0413T
0589T
C7527
C7562
C5277
G6003
01212
01382
01400
01933
11404
11421
15760
17282
21159
22114
22600
23190
24332
25426
25608
25628
26440
26670
27486
27615
27759
29850
31645
33511
33726
33925
33948
35876
37244
42815
43620
43773
43882
45385
46600
46715
47370
47533
47579
54000
54390
55540
55680
60699
61607
63277
64786
65275
67101
67971
90832
99215
99477
95983
C9761
C7548
C9784
00124
15842
17999
21077
21249
21452
21750
23935
25515
26373
27138
27146
27465
28022
28104
28675
30200
30520
31201
31530
32820
32960
33203
33391
33464
33954
35646
36566
41827
42894
43352
43659
45384
46255
49900
50040
50432
52287
53855
57530
64740
66762
67912
69662
77761
96913
98927
99496
0526T
93596
G0414
12016
17106
20922
24545
24940
25109
25315
26392
27130
27538
28222
28308
28496
28570
29844
31584
31720
33984
37160
41899
42145
43135
43238
44210
44640
44850
47570
49020
50740
51060
52001
52235
54420
58152
58662
62201
63283
63620
64680
66920
67415
69502
77285
0267T
97155
33276
0884T
55881
11640
15825
19361
20101
20615
20982
21040
21146
21552
23472
25927
26100
27360
27420
27425
27630
27720
28122
28545
29895
31510
31576
32540
33851
35566
35905
37500
38208
39503
39599
42440
44403
44500
46500
50722
51595
51703
53400
54435
54640
54680
55175
55550
55831
56405
57265
60000
60271
61250
67015
67966
79440
92986
96910
99460
69705
38225
G0402
11951
21060
21360
22532
23145
24900
25574
25645
25671
26416
26590
27078
27087
27690
29862
30930
31785
33413
35276
35540
35585
36406
36600
37243
38230
41006
41016
43239
43500
43771
44314
44401
45334
45400
47480
52346
53250
53502
54056
54220
55840
56441
56620
57545
61557
61580
65772
65870
65880
67010
77770
94004
0813T
10021
11043
11044
11301
16020
17286
20661
21339
21346
21930
22903
23921
25430
26580
26770
26850
27036
27197
28635
29870
32665
33507
33736
35180
35638
36010
41120
42235
42410
42953
43820
46230
47399
47900
48160
49600
50080
52356
52648
54344
58560
59130
61640
62194
63016
63610
67028
67961
68135
99288
99385
53453
0780T
G0459
01916
10081
12011
15130
15758
17264
21199
22808
23473
24126
24346
25136
26951
27230
28008
28119
29086
32853
33514
33947
33988
34111
35184
35693
37221
41872
43621
43622
44050
44660
44960
46900
47380
49419
50575
50693
52330
54240
57156
58925
60545
62141
62165
63085
64642
66630
67840
77772
97545
98941
99053
C7529
0805T
C7557
0820T
G0415
01782
12042
17271
24138
24140
25274
26785
28072
28430
33692
33735
33755
33962
33978
35506
36819
37617
50930
50947
52355
54318
57287
58920
59870
61591
63173
65110
69300
69725
92609
93286
93797
99456
0200T
0212T
46948
61736
93594
C7543
64473
G0341
00320
00936
01464
12001
12035
20969
21365
21600
21742
24655
27071
27286
28111
28175
28190
28310
29280
29720
30802
33256
38214
41820
42215
43300
44680
44979
46030
46257
55720
58290
61595
61791
63663
63664
64418
67405
93307
97016
99195
99392
99455
0219T
G0518
36465
96112
0528T
01937
0720T
C7533
92137
G0413
G0466
00160
00794
01622
11423
11623
15740
15934
19110
19303
19396
21031
21143
22325
25446
26035
27726
27828
28054
28192
30140
31717
33891
36200
37735
42425
42700
43757
43881
44402
47536
52345
54160
57307
58301
60225
61544
61559
62367
63281
63709
63710
64776
64782
64835
66175
68325
69550
77520
92633
93455
99183
15733
0524T
33019
0673T
0744T
0870T
00820
01230
01420
01932
15135
20526
21045
22610
23073
23172
25020
25600
27198
27244
27381
27386
27400
27447
27619
29530
29540
33840
33963
35671
36522
37650
43341
43453
43644
43843
43880
44404
50120
50546
50940
61606
62115
62325
63047
64448
64633
64640
64893
65810
65920
66625
67110
68440
69110
69801
92553
97012
97139
0264T
0519T
G0381
G0438
15275
20103
22804
22856
22857
23000
24102
24605
25107
27259
27405
27520
27524
28510
29435
33418
33534
33788
36013
37180
37231
38212
43204
43753
43865
44970
48520
53025
57155
59121
60200
61070
62200
62324
64435
65093
66711
68770
94668
97028
99394
33016
0586T
C7512
C7525
C9785
43291
49591
15834
21263
23333
27052
27299
27356
27530
27848
28309
31080
31640
32482
33229
33362
33406
33465
33506
33612
42182
42830
43121
43122
43330
43840
44206
47400
48140
51725
52010
53660
58820
61581
61684
61798
64615
66250
77790
92083
96567
0265T
0409T
G9985
0613T
0714T
49188
66683
0935T
0942T
C5271
C9740
G0250
00864
17266
20690
21141
21270
21366
22212
23150
24530
25101
25391
25545
25695
26536
26755
27025
27067
29897
30115
30300
33422
33602
33770
33853
33955
34843
35001
36513
37230
38745
40500
40830
43118
44406
45350
46917
46924
47538
49505
51727
53601
54110
54340
56640
57268
58146
59140
61585
62268
63250
90839
92133
93313
98925
99252
0184T
99491
94625
0683T
0818T
G6016
00921
12006
21013
21198
21820
25440
25830
27000
27466
27727
31294
31515
31660
33762
33920
33983
36405
36835
37242
42699
43652
44020
44021
46740
47780
48545
50830
52400
52649
53275
54328
54416
60280
66840
69205
69220
90961
92132
92558
95132
99349
0352T
0515T
0621T
0622T
C7518
C7531
49596
49613
15017
64466
13151
19300
19340
23415
23605
23625
24320
25447
27096
27250
27468
27570
27580
27705
28208
28475
30210
30901
30906
31781
33516
33535
33767
35883
37501
42500
42725
50075
50820
52275
54111
62230
63087
64455
65420
67930
69603
77399
90940
92576
95146
97533
0220T
34708
0585T
0644T
C7500
C7503
G0509
00880
01780
01840
13160
14001
15830
21181
26449
27090
27091
27105
27498
28730
31636
33251
33786
35226
35261
37182
37616
37788
40530
43233
44407
46751
47555
49495
50694
51741
52343
52441
54161
57311
57320
59410
59515
61796
62323
63075
63272
64999
67830
69209
92571
93317
99348
99479
0213T
33897
0918T
G6004
G6013
00934
01920
12051
15271
15940
21015
21125
22326
22810
25248
27161
27407
27536
28116
28666
32484
33980
